area_m2,number_rooms,bathrooms,condominium fees,condition_encoded,heating_encoded,Energy Efficiency Encoded,grid_cell_encoded,price_euro,total_features
54.03368424791724,3.0,2.0,176.98404776387213,3,3,7,49,365657.9803589322,
25.253794547767484,2.0,2.0,175.35565877738455,0,6,8,20,131460.0418561631,
83.2295832531425,1.0,1.0,162.39791394309432,2,5,5,42,519907.50827248057,
126.69021039007825,2.0,3.0,274.8766551581728,3,5,5,31,857340.8811054719,
85.3758193320785,2.0,2.0,204.8813139542746,2,0,7,16,533314.3308030018,
83.18819896877605,3.0,2.0,224.55627341794508,1,1,8,8,476344.9115521131,
121.37106515507112,2.0,1.0,77.94505737314256,3,5,9,32,821345.0401603208,
62.89044405541916,4.0,2.0,118.9855539154089,2,6,4,20,392855.6744487636,
121.76884284831046,1.0,1.0,183.26417535209197,0,6,4,45,633874.5311060818,
147.46272615215736,2.0,1.0,128.38741598386406,3,0,5,37,997913.1235179206,
98.95460328844045,2.0,3.0,103.6798174547298,2,6,6,31,618136.475239919,
54.90329104790977,1.0,1.0,88.61301594021616,3,4,8,47,371542.8033284842,
87.20218798578819,3.0,1.0,215.7538259868216,2,9,6,35,544723.0479781092,
103.70167551912269,2.0,1.0,164.5988704890045,1,9,6,2,593807.3676953078,
66.41848048392598,2.0,1.0,143.34336932019747,1,0,5,39,380319.6319157787,
157.32315959264972,2.0,1.0,188.62693922560464,2,3,6,42,982745.4217642023,
66.9344216511216,2.0,1.0,240.9006399903116,1,9,8,40,383273.96862099017,
76.4016231924092,1.0,1.0,131.775472684193,2,3,7,4,477255.514077546,
119.73841627005416,2.0,2.0,214.4260065779363,2,7,4,25,747966.0382068107,
44.157358389210515,3.0,1.0,138.38027466230477,0,7,7,20,229863.60212613607,
99.4902066331887,2.0,2.0,84.02430323787493,0,8,9,43,517901.8425741302,
30.420276692255026,1.0,1.0,148.30677144176065,2,8,9,7,190025.34480950405,
37.52808199577463,1.0,1.0,77.47610987803233,3,5,5,34,253960.89236406816,
69.9852656531677,1.0,2.0,180.55442376626695,1,6,9,24,400743.441867543,
142.34980086616727,2.0,1.0,94.98380750718034,1,1,6,26,815110.846774148,
67.48241614277457,3.0,2.0,100.69786636985458,0,7,6,25,351283.49658124574,
147.98709341888218,2.0,1.0,157.91143322258006,2,1,6,37,924426.1233639283,
115.15242419273693,2.0,1.0,238.2606637598145,3,0,7,5,779262.1112148992,
140.8084879885887,2.0,1.0,117.34403740933483,0,2,7,43,732986.4701983692,
25.291850392182738,1.0,1.0,209.3802223732808,2,3,9,31,157989.77242269932,
134.4892756203804,1.0,1.0,116.38713659777687,3,9,4,37,910118.8932009506,
111.98248554141273,2.0,2.0,226.5859759314745,0,4,6,16,582931.1000604739,
99.30686173667989,2.0,3.0,80.05189287159247,2,5,4,49,620336.9165365559,
78.45383363382075,2.0,1.0,255.66853684940833,0,6,5,38,408395.82478468696,
130.86950119111765,1.0,2.0,238.5574629014103,0,7,9,39,681248.5177915733,
116.18353715254334,3.0,1.0,268.8344702670422,0,3,9,9,604799.9095019427,
100.42024857106684,1.0,1.0,114.5047184778913,2,2,8,7,627291.8735624598,
106.63087964141323,4.0,1.0,267.07129662247144,0,0,6,39,555073.0158315508,
152.87755834769814,2.0,1.0,220.47104481724313,2,7,6,13,954975.2302566227,
44.23200373309409,2.0,1.0,270.62173671818005,3,1,5,35,299327.82443750097,
86.17257497720308,2.0,2.0,155.5213160921036,2,6,4,4,538291.3981625589,
124.60485880643712,2.0,1.0,91.67305017963612,0,4,8,31,648637.5710070712,
38.293361982988756,4.0,1.0,233.7389124794037,0,1,9,23,199338.24042066315,
86.2655910283894,1.0,1.0,239.7882667928678,0,9,7,15,449060.3653992763,
83.48939345083635,4.0,1.0,225.7088241409949,1,9,9,6,478069.5847713379,
57.07839388687764,2.0,1.0,125.28350222314455,1,6,8,34,326837.2536564537,
125.27136926964101,2.0,2.0,158.29738773487549,0,3,7,42,652107.128551171,
106.9040499675541,2.0,1.0,238.10121234876183,2,2,4,11,667794.0231158045,
36.40064223377501,3.0,1.0,265.95988403402555,0,6,7,45,189485.5817644367,
21.40606873131562,3.0,1.0,187.15901103447618,2,2,8,24,133716.5875522699,
98.79574053747318,4.0,2.0,246.95872151253343,2,0,5,46,617144.1125032044,
43.00522006924298,1.0,3.0,253.10135092324344,0,8,5,26,223866.08157608428,
54.285960428970434,2.0,1.0,76.37944388914084,1,4,5,16,310847.46802566695,
137.93838745283432,2.0,1.0,128.99572238609105,1,2,7,28,789850.6012315969,
128.63117626464205,4.0,1.0,202.46888703142048,0,5,7,35,669596.7920295061,
105.11083337809124,2.0,1.0,211.37834286443731,1,0,6,14,601876.3628654676,
74.35444727451375,2.0,1.0,151.41868257950694,2,9,9,35,464467.4874064131,
63.647678414363405,2.0,1.0,107.40795902914668,3,1,6,37,430718.0209431677,
39.01041053787958,1.0,3.0,158.7715610928334,1,6,5,2,223377.96451456548,
130.77458128347251,2.0,2.0,256.42210625255535,1,0,9,19,748829.8475859751,
133.3532970098951,3.0,1.0,173.01848090489065,0,8,7,36,694178.0560311053,
130.65711986269747,1.0,2.0,103.70876907942694,0,5,6,40,680142.9548920742,
132.30414971854927,3.0,2.0,238.76458553541275,3,4,7,29,895331.659363118,
61.55179277415493,2.0,1.0,206.0549656576098,0,1,4,15,320411.3044915703,
80.27234673828056,3.0,2.0,215.99371523916327,2,4,6,28,501434.63591484795,
23.64633634011905,1.0,3.0,179.69727701116233,1,3,4,16,135401.56094367782,
127.52272018434033,2.0,1.0,134.75452855399388,3,6,9,15,862974.6603717938,
57.4887529962026,2.0,2.0,228.36364981747514,0,5,5,20,299260.92337705824,
157.86585837699752,1.0,1.0,230.44714384660156,3,3,5,1,1068313.4371683563,
41.90800803271432,2.0,1.0,152.2685735568652,2,5,5,2,261785.3794447414,
121.71944419185112,1.0,2.0,272.7077432011936,1,0,9,42,696979.1219966443,
105.28393851894776,1.0,1.0,207.13177566748243,0,8,6,14,548061.4383831728,
81.22047699604454,2.0,2.0,252.43933560048723,3,5,7,49,549637.0642782426,
32.63793708318555,1.0,1.0,157.30165157168761,2,6,6,1,203878.3312474691,
45.191298917091956,4.0,1.0,214.86873982230745,2,6,8,12,282295.0049397853,
32.07963411485677,3.0,1.0,193.80055875752046,1,5,9,43,183691.56520387193,
52.354906585632655,1.0,1.0,262.287870744719,2,0,4,15,327043.6780391667,
121.91772927795024,3.0,1.0,261.3743548379714,2,5,8,29,761579.4813047404,
139.28086403548764,1.0,3.0,137.6778554021679,2,5,7,35,870041.2057871794,
117.41519775515403,1.0,2.0,84.65829872324899,0,8,4,47,611211.3877479357,
90.15390582465064,4.0,2.0,249.95686160036803,3,0,8,8,610091.5675869687,
85.42904306665689,2.0,3.0,160.7624401150393,0,9,9,18,444705.6681336424,
28.242968455305817,3.0,1.0,197.04533865104221,0,4,4,13,147020.35404041974,
52.98855291215277,4.0,1.0,119.17241251224442,3,4,9,25,358585.3437478131,
150.86565840299653,3.0,1.0,219.42213126573378,1,9,6,15,863873.5974461982,
146.12169012751696,1.0,2.0,227.6559118864415,0,5,7,33,760644.6414982348,
98.37160759354501,3.0,1.0,140.62542357117263,1,3,6,29,563286.8038887873,
103.35956855461556,2.0,2.0,251.88946910696285,3,0,4,23,699457.2295874518,
159.99016776073867,4.0,1.0,138.87169122773088,3,9,4,23,1082689.1120779614,
37.43025504266439,1.0,2.0,85.48011959215245,2,6,4,21,233814.34668544176,
24.426263508724332,3.0,1.0,156.024094650956,0,7,8,22,127152.28268658103,
64.73766619330243,2.0,2.0,112.2999369934092,2,8,8,42,404394.6563995881,
119.66431860636516,1.0,1.0,232.86970312250094,0,3,6,33,622919.3123008391,
100.68626005436931,2.0,1.0,207.6815310496434,3,0,6,5,681366.3553359132,
46.18139517491339,3.0,1.0,254.7002876566176,1,6,5,45,264439.8228672333,
47.67878421919331,2.0,1.0,149.38911325556958,2,2,6,20,297833.4978017101,
157.34330548487003,2.0,1.0,223.98265661113888,1,9,5,36,900965.3275777639,
93.24474411179183,2.0,2.0,239.79913531181057,2,6,9,5,582468.8851705423,
31.80798908622521,2.0,1.0,223.34226832976606,3,3,4,30,215251.7491715621,
28.82563044041849,2.0,1.0,254.62442412231138,3,2,9,45,195069.46372665057,
53.54044986747611,4.0,1.0,207.68603880009053,2,2,8,49,334449.3723790953,
96.28054793100432,2.0,1.0,116.58508420509989,3,3,5,47,651551.9197760319,
65.19702350389585,1.0,1.0,208.57874570399707,2,4,6,35,407264.1086474864,
116.25856846984745,4.0,2.0,261.081809505288,2,0,8,13,726228.5870715542,
144.25889254813376,3.0,2.0,154.44322192446128,3,4,9,45,976232.0676847066,
67.41589835718992,2.0,1.0,200.3381822233908,0,4,6,14,350937.2345230589,
134.745676482976,1.0,1.0,207.51274811832016,1,0,5,14,771568.7818942235,
31.93893907333728,1.0,1.0,221.41077609587416,2,5,4,7,199511.92330232402,
50.55755299973491,3.0,1.0,254.49129608208133,0,0,5,19,263180.17361386545,
57.820585197857284,4.0,2.0,97.32446279989857,0,5,9,13,300988.29448702093,
26.60832639370074,2.0,1.0,236.11198894351318,3,3,9,44,180064.4732128721,
158.2627112791242,3.0,1.0,102.05400248733203,0,8,5,9,823845.4070603332,
76.5088563963116,4.0,1.0,176.52769185813418,0,5,4,36,398271.1368464602,
71.16095585712851,1.0,2.0,103.02671123974434,2,1,7,8,444518.8092969427,
63.31099608539715,4.0,1.0,203.514046456287,2,9,4,18,395482.7230228238,
131.2632077199979,2.0,1.0,105.1514425712451,0,3,5,49,683297.9791771779,
42.675950414548055,2.0,1.0,111.38735690656972,2,5,9,43,266582.4599374031,
71.85771407953779,1.0,1.0,137.82505241575188,0,0,7,4,374059.35502945364,
153.70369744865437,1.0,1.0,153.9757951124958,1,0,4,35,880124.5257622777,
36.637540405831544,1.0,1.0,190.3117172013718,1,6,5,19,209790.64531320467,
101.90124308013614,2.0,3.0,213.95774915081972,3,7,7,26,689588.41617733,
70.63874929868251,3.0,1.0,269.1285757632247,2,7,9,29,441256.7587135649,
84.13055553470565,3.0,1.0,84.60136348427388,2,7,9,39,525535.5822771932,
103.57281970771817,1.0,3.0,187.7470992249962,1,9,5,23,593069.524938194,
122.83639663869096,3.0,2.0,147.93153209488867,3,3,7,9,831261.2647952796,
82.6716566187464,3.0,3.0,182.28277961103896,3,5,6,27,559457.5201172439,
21.471538485298215,4.0,1.0,116.51953122281311,0,4,8,27,111771.29609787893,
38.457962952603495,2.0,2.0,270.4515965699444,3,6,6,22,260253.60398240245,
139.61442104972917,1.0,2.0,114.31718824230865,2,0,8,32,872124.8254493574,
59.637901636045164,1.0,2.0,152.8426893616718,3,2,7,3,403582.9680801657,
88.95612017263818,1.0,2.0,231.32615051375868,2,8,6,18,555679.2786511693,
57.43786338858638,2.0,2.0,224.57288196764455,2,7,4,34,358795.2176094498,
86.36919661105634,1.0,1.0,142.09876456774168,2,0,9,18,539519.6280747307,
143.5991382637883,3.0,1.0,100.97620442264443,2,6,8,38,897016.0277954141,
136.49449431516865,3.0,1.0,173.94295273307543,3,0,6,17,923688.6548842381,
72.3532794917052,2.0,1.0,115.67836582724651,2,2,8,45,451966.85824393475,
137.27502625320963,2.0,2.0,109.87473935035821,0,2,7,32,714592.8372434695,
132.11140536741095,1.0,2.0,140.75700353869865,3,1,6,17,894027.3153942807,
36.16247615840306,1.0,3.0,201.85868121057945,2,2,9,43,225894.9539047277,
133.94897056151132,2.0,1.0,90.40352705854096,2,6,4,9,836734.6416776605,
115.3479996276914,2.0,1.0,159.35429925444092,2,9,6,38,720540.566546496,
27.658381142734598,2.0,1.0,248.60808822432563,3,8,8,34,187170.42765855335,
74.17101218980591,3.0,1.0,184.68092373855004,0,1,9,26,386101.35789862304,
114.56531979923405,2.0,1.0,82.29574532626023,1,1,6,2,656013.807285202,
22.94305221863482,2.0,3.0,111.01406100654998,0,1,8,45,119431.34324883076,
143.46358780306758,3.0,1.0,109.49672651699768,1,6,7,20,821488.5150795386,
104.45919882429922,4.0,2.0,256.2276294854613,2,0,8,7,652521.8516557993,
113.63214539364745,3.0,3.0,100.6663122108591,0,2,9,14,591518.4968104161,
82.076804683483,4.0,3.0,125.35557573611082,0,6,8,35,427255.4034880534,
104.73260339436686,1.0,2.0,197.36218862109314,0,4,8,41,545191.4325146653,
146.785061804756,2.0,1.0,159.35735529362205,1,0,4,21,840507.6459078278,
81.60204195848218,3.0,3.0,209.7031153786997,3,7,8,30,552219.1993941923,
50.87260147781839,1.0,3.0,182.1650378557846,3,2,8,39,344266.2289440485,
42.80875791771511,3.0,2.0,99.21194716376544,2,8,9,16,267412.06421214115,
122.5479604601034,4.0,1.0,268.8221181509072,0,3,7,39,637930.2714687209,
80.65313204612399,2.0,2.0,227.8420598602077,2,1,7,1,503813.2750098619,
45.27886640482771,2.0,2.0,166.29467528789317,0,0,4,48,235701.6749114432,
106.11656273706143,2.0,1.0,90.15582162558407,0,9,8,23,552395.7103816498,
80.83966489390204,1.0,1.0,159.5124661975706,3,7,5,20,547060.0239356526,
32.9622370649692,3.0,1.0,233.02428815280928,1,3,7,24,188745.44819952064,
133.1777940014103,1.0,3.0,178.92552746085153,0,1,6,25,693264.4652913987,
116.17845410355315,3.0,1.0,173.04530662682194,0,7,8,5,604773.4494057483,
116.10929399229045,3.0,3.0,137.32775758723506,2,5,5,41,725296.1190879132,
36.37396069514833,2.0,1.0,245.2041960472659,0,1,9,4,189346.689520817,
93.05452450014648,2.0,1.0,79.62344635499991,1,2,4,9,532840.5926805027,
145.29222243539203,1.0,3.0,155.68883899440652,3,2,6,28,983224.8412643453,
48.233482032551734,4.0,2.0,90.28445151213123,0,8,6,36,251082.09203469133,
94.45566196141755,1.0,1.0,84.5793786221223,3,9,9,46,639202.5098234767,
64.63995041958694,2.0,3.0,102.13177588729789,2,2,7,42,403784.2584804153,
128.8363509473766,4.0,1.0,178.94910913854113,2,3,4,16,804797.8083975367,
119.63160792236482,2.0,3.0,224.414982092572,0,4,6,5,622749.0350033147,
59.24326019192783,1.0,3.0,223.94056619535039,2,5,7,10,370072.9306146139,
96.89436538334317,2.0,1.0,247.14654756967468,1,1,7,9,554827.9501248806,
92.10960433343841,1.0,1.0,150.83619481910978,0,7,9,48,479481.70395244175,
114.02002467658764,1.0,1.0,95.64944182316253,0,1,5,37,593537.6241409251,
159.26783540720893,1.0,1.0,96.14994189668133,2,0,5,9,994893.164401218,
68.11331067617971,3.0,1.0,259.10545937379953,1,3,7,33,390024.41874892043,
79.87187121693691,1.0,2.0,100.3536917980778,3,4,5,15,540510.7484929576,
30.643422898620166,1.0,1.0,233.77885686060227,3,5,7,28,207370.8703071827,
118.28620043875499,2.0,1.0,273.4509723666324,2,6,4,25,738894.5291974694,
84.38573375060064,1.0,2.0,109.73786435029531,1,8,8,15,483202.12936425634,
42.43246208434739,1.0,3.0,260.59623683694474,1,9,6,44,242973.01358926433,
68.04102116056099,2.0,2.0,125.51667943159507,3,3,9,46,460448.7501717802,
21.738800682622664,2.0,1.0,220.14808729690077,3,0,4,13,147111.30776427814,
88.44122977879026,3.0,1.0,171.51327023220279,3,4,6,19,598501.5071893646,
92.881920791915,2.0,1.0,115.04600296974476,0,2,6,17,483502.0405305941,
58.65107301731334,1.0,2.0,223.25859091932261,1,4,4,35,335842.5898769004,
147.20628111669885,4.0,2.0,150.85154202369336,1,6,4,21,842919.594698386,
105.1672476348589,2.0,1.0,105.91797874139701,1,4,8,26,602199.397195858,
78.55877628069521,3.0,1.0,243.23094822442104,2,1,6,10,490730.5315323609,
48.624247565266955,2.0,3.0,177.59130550782467,1,9,8,3,278427.86829005345,
132.6702614253541,2.0,1.0,161.2668790590816,0,1,7,48,690622.4760423965,
142.9554323527779,1.0,3.0,222.82185181917635,0,7,5,21,744162.5093256899,
109.4776682440833,2.0,1.0,92.14128318382299,2,5,8,12,683870.5600044389,
90.17458777427514,3.0,1.0,214.32259181066297,1,8,7,48,516349.7535715111,
43.41467561891724,3.0,2.0,203.40519913360495,3,0,6,33,293796.782982892,
69.39018903231593,2.0,1.0,122.94306085826966,2,2,6,28,433457.4182429977,
81.22631797028905,3.0,1.0,172.21358477947706,3,9,9,30,549676.591452362,
92.16373154634967,2.0,2.0,170.5776194458556,2,1,4,20,575716.1594287724,
141.1261889063827,3.0,1.0,76.47654763609286,2,8,7,12,881568.3361425279,
82.89309107940011,1.0,3.0,129.08990284841622,1,0,6,38,474655.0908418958,
125.56368208173562,2.0,1.0,268.3582440089653,2,8,7,25,784354.5351185963,
31.17941352941653,2.0,1.0,263.2074310069221,3,2,5,35,210998.03832795046,
86.83258364035544,3.0,1.0,143.65029343926665,2,5,6,35,542414.252634317,
136.61367783433144,3.0,1.0,96.19947150985134,1,8,6,15,782265.1661112279,
154.33149489721066,2.0,1.0,264.22617514063165,2,7,4,31,964057.4880199981,
84.54642954203487,2.0,2.0,202.83466598107177,1,7,5,40,484122.2914005359,
107.71781920226503,3.0,2.0,227.67765812942037,2,0,4,44,672877.3687074861,
77.40291135947241,2.0,1.0,138.1068548113759,2,8,5,41,483510.22803444776,
121.82390389088896,2.0,2.0,155.54935013660472,3,1,8,48,824409.5007809905,
32.219037221638736,2.0,1.0,119.27923671754866,1,4,7,19,184489.8029514528,
128.677536969433,2.0,1.0,75.94972206583226,2,5,8,38,803805.7503296696,
91.27354333744607,2.0,1.0,247.46918062650835,1,6,7,7,522642.4957756649,
117.64231460019285,3.0,1.0,154.7815134062671,2,2,4,40,734872.3886453462,
125.92931881747796,1.0,3.0,247.39758923447025,1,3,4,27,721085.333947962,
69.25807158566296,4.0,2.0,206.30755890990778,1,2,4,45,396579.4474781852,
131.68678042051732,2.0,1.0,202.4464063449094,0,8,8,1,685502.9105919041,
57.46148360903802,1.0,1.0,192.6993922253786,1,1,4,4,329030.8681604473,
159.2488455387612,1.0,2.0,271.8091412736902,3,6,7,5,1077672.4194304687,
111.00424077567065,1.0,1.0,260.9182641533391,2,2,7,45,693406.5505750132,
121.02623457834723,4.0,1.0,176.30601053664725,0,7,7,18,630008.8421670416,
121.85461741779194,4.0,3.0,226.5652257940999,1,6,6,36,697753.138974451,
41.96688507398616,3.0,1.0,103.77258147298632,3,7,5,20,283999.2617882742,
112.13094136740273,2.0,1.0,238.43257620616438,1,7,4,20,642074.2846946203,
159.21813468006658,4.0,1.0,197.29756920556827,0,9,6,6,828818.9170823883,
54.149867911892294,1.0,1.0,222.93184287395377,0,4,5,40,281880.1700765545,
68.96832125803948,3.0,2.0,202.4802917235092,3,5,6,42,466723.99653985846,
126.15484123599242,4.0,1.0,237.6377796459054,2,2,9,42,788047.3096209908,
143.469301230064,4.0,2.0,149.3029451969581,2,4,7,18,896204.9790547304,
119.2422916154847,1.0,1.0,87.24004971817591,1,2,7,10,682794.6698806267,
113.60314089699672,1.0,1.0,261.3825403207562,2,9,6,41,709641.0147344462,
64.17260606123082,2.0,1.0,78.86553018935119,0,8,8,47,334054.0948359878,
83.55997935342259,2.0,3.0,146.47230899081984,1,3,7,9,478473.7675273186,
110.09845892811495,3.0,1.0,111.46134600093043,1,1,6,27,630436.0634111285,
27.682775592301088,1.0,3.0,143.53586875924475,1,4,9,17,158514.66259031658,
97.7431121531243,2.0,1.0,162.67503615100566,0,6,7,37,508807.2444121981,
130.49830604793965,1.0,2.0,155.594041462887,2,7,8,41,815179.4888219892,
42.97597081012235,2.0,1.0,254.03809249085126,2,0,7,14,268456.5875035539,
73.47551559978527,2.0,1.0,254.0254561810248,2,2,9,38,458977.09373761405,
29.189302959268083,2.0,1.0,122.27054541351659,2,2,6,35,182335.86156026585,
91.04365243055267,1.0,1.0,127.98328879506498,1,5,6,39,521326.1147857137,
26.206509462163257,4.0,2.0,125.13831569126663,2,9,8,2,163703.34323977344,
106.00958123158814,2.0,3.0,269.37064802382224,3,3,5,11,717390.4558124377,
92.47575882862503,1.0,1.0,139.84396260270097,2,7,6,4,577665.2900203243,
27.766158546111413,3.0,1.0,136.90583991772039,0,7,9,18,144538.29335438824,
52.44063673027231,1.0,1.0,116.79705204565956,0,3,6,43,272982.67143520736,
101.29092256425494,2.0,1.0,263.0449847510906,3,5,6,15,685458.2412630155,
147.6519365906757,1.0,1.0,253.45498277476594,0,3,6,45,768610.4251635999,
69.25820901865933,2.0,1.0,90.22942448020159,0,2,5,26,360527.4858498733,
129.04078734438897,1.0,2.0,236.45461166010395,0,6,4,29,671729.0454453808,
49.01081823832257,3.0,1.0,149.90735693401783,2,7,9,49,306154.27102621767,
157.0470771955195,3.0,1.0,163.38138358231768,0,8,4,31,817517.3557565904,
132.497665618844,2.0,2.0,143.85498046068346,2,1,6,32,827668.8226864642,
124.5403719864116,3.0,1.0,209.0724065418671,3,4,8,41,842792.4456300004,
98.06330486612403,2.0,1.0,202.37236896312544,0,6,6,6,510474.0255120983,
107.98632669377118,3.0,1.0,186.28344565029835,2,4,5,13,674554.6456492301,
149.98847123422806,1.0,2.0,271.46542853722946,2,5,5,41,936928.0645297698,
106.04572167340943,4.0,1.0,125.2575924505463,0,1,5,44,552026.9432573584,
109.67486197744311,2.0,1.0,209.0207839600588,1,1,9,4,628010.4999958506,
27.415481736530992,3.0,1.0,273.7227891601103,0,1,7,43,142712.8255824766,
159.555667918807,3.0,1.0,175.50486805246192,1,5,4,37,913633.5617862059,
70.14643369973459,2.0,2.0,227.6511026640415,1,7,6,39,401666.30808941834,
113.37255559062196,3.0,2.0,79.61574587853215,2,0,7,26,708200.6250629404,
140.83738042286012,2.0,3.0,182.5554166634433,0,0,5,16,733136.8713830888,
150.10575261069172,1.0,1.0,197.443662472877,3,6,6,22,1015799.0724461606,
22.708571730210824,2.0,1.0,141.5063520027692,3,8,8,7,153673.96451455,
106.77627514432021,2.0,1.0,196.35020295186823,0,0,7,5,555829.8802648025,
113.08055275383109,1.0,1.0,79.54076852068783,0,7,6,8,588647.1504319282,
23.701329705545085,1.0,1.0,148.66325070287735,1,0,7,18,135716.4590916669,
96.09869703507357,2.0,1.0,227.59216336498486,3,4,8,1,650321.2942457162,
84.46051014118024,1.0,1.0,202.5323313662102,0,1,8,19,439663.9157474257,
111.35611831350423,3.0,2.0,205.62143958316665,2,6,8,49,695604.6124511095,
44.95237893274636,4.0,3.0,226.7922465130528,0,1,9,49,234002.12609060586,
33.95062956374462,3.0,1.0,115.30519322351533,3,3,7,22,229751.47467705075,
35.66133926460322,2.0,2.0,147.45785930711065,3,8,9,49,241328.2283799134,
144.87005984476406,2.0,1.0,107.4542339970217,0,2,9,42,754129.2099638603,
99.62697604274857,2.0,2.0,122.91922826043988,2,8,7,5,622336.5640744313,
149.5108598207381,3.0,1.0,123.7728442263411,0,9,9,6,778287.1541466113,
53.39798722908822,2.0,1.0,121.84912192656816,2,8,8,13,333559.45568780426,
124.92400818900327,3.0,1.0,235.945369828323,3,0,9,15,845388.5972895582,
104.57538710045401,2.0,2.0,135.3544994934377,2,0,8,29,653247.6411501715,
33.27184404639438,3.0,2.0,234.93790328373595,1,1,7,44,190518.29232898963,
46.11820304745869,3.0,1.0,154.37599927572046,2,7,4,18,288085.06657400884,
144.58697461578174,2.0,1.0,166.4534681548905,0,6,7,19,752655.593950216,
155.53532945958918,2.0,1.0,84.70203814464112,2,3,7,37,971577.4419021999,
131.56512085761975,3.0,1.0,84.78999881205644,0,5,5,33,684869.6049237017,
89.72383956225988,3.0,2.0,132.86431763273308,0,1,8,43,467062.47182141076,
97.84666555237436,4.0,2.0,140.57999369404675,1,8,8,42,560280.9271746482,
86.01673572973766,4.0,1.0,265.5392441367944,1,3,6,41,492541.428725515,
22.978772954655028,3.0,2.0,261.26335232574576,0,1,4,27,119617.28954072236,
78.69594971921893,2.0,1.0,177.09924542731318,3,9,9,43,532553.0257150077,
140.26114284409226,4.0,1.0,77.94091788196624,3,0,6,37,949178.404713045,
97.6790041672923,4.0,1.0,244.69972402263306,3,9,5,41,661015.5847120597,
134.82608181832734,2.0,2.0,225.30773866075563,0,4,8,12,701844.719834654,
39.506587270873965,2.0,1.0,81.91769935663582,2,1,9,5,246784.50312406028,
107.8297149333921,3.0,1.0,93.04390983628656,1,8,7,7,617444.9820931366,
142.10377816190976,2.0,2.0,209.18312600061145,2,8,8,45,887675.01088592,
38.19702172670335,4.0,1.0,191.3176097210615,2,9,9,26,238604.08298524466,
110.78147353620085,1.0,3.0,175.3337954692834,2,7,5,38,692014.9977656566,
117.38084316727686,1.0,2.0,268.2546163478971,2,8,8,2,733239.0636200566,
36.125143145807016,3.0,1.0,252.7345872091898,2,3,6,21,225661.74699924458,
62.557973281236414,2.0,3.0,110.05526896673075,2,8,6,43,390778.84016673866,
109.37946999511144,1.0,3.0,191.9836499283149,1,1,6,8,626319.0525376624,
138.54979317695938,1.0,1.0,117.40749603416809,3,3,5,3,937597.3202158157,
49.99720596000543,1.0,1.0,152.98265355269135,0,3,7,11,260263.25571633998,
49.32247852609237,2.0,1.0,224.95842099788734,1,3,4,4,282426.0166981247,
102.61506914342719,1.0,1.0,84.54239146269202,2,5,9,24,641002.1872547726,
94.59071956314241,1.0,1.0,155.7379004864354,0,1,4,2,492397.2882354257,
75.77469881695002,3.0,2.0,160.89532431041533,0,0,4,1,394449.4384506275,
59.08444419962069,3.0,1.0,97.84932208629236,0,6,6,16,307567.38330307347,
62.084119404139706,3.0,1.0,154.83015855649307,1,6,8,38,355500.5966345766,
70.93905642005282,3.0,2.0,99.67030074819125,0,5,4,49,369277.231133619,
98.89288763215532,4.0,3.0,132.29312931692752,0,3,6,22,514792.465061424,
47.61292247670404,2.0,2.0,196.50228495322432,2,9,7,44,297422.0814147755,
140.36928698227007,2.0,1.0,200.29698303898385,0,6,9,28,730700.1847625427,
89.65226965475973,1.0,1.0,271.1811886601785,3,9,4,11,606696.8838575436,
128.15156114099653,1.0,2.0,89.01819117936829,2,1,4,21,800520.1543710519,
158.06578958083088,3.0,1.0,257.14874379993216,0,1,4,34,822820.3201312753,
155.71322193311568,1.0,1.0,140.60322422381614,0,4,8,23,810573.8974856363,
148.58836266273437,3.0,1.0,130.37157566305584,0,3,7,10,773485.0435262063,
117.58868237534098,3.0,2.0,173.69320604179154,3,6,4,25,795748.8131506137,
100.81173381673815,2.0,1.0,128.67626675097287,2,3,6,12,629737.3516082091,
72.68164573118003,2.0,1.0,203.18662660859292,2,7,6,11,454018.0528636041,
125.36515616742787,2.0,2.0,165.06112132633265,3,1,5,1,848373.9439501716,
158.58306331041504,2.0,1.0,128.258241677731,0,8,4,35,825513.0175005203,
136.42138224716166,2.0,3.0,98.9759789630907,2,5,7,1,852178.9746740257,
115.35380725827255,1.0,1.0,263.1105725013345,1,7,4,33,660528.7744751591,
108.37909582051256,1.0,1.0,212.46179105686755,3,7,7,19,733425.488978819,
52.272586659565874,2.0,1.0,170.112215322993,2,0,9,28,326529.45285660896,
131.52795046988237,3.0,1.0,124.48235252606183,1,0,5,39,753143.7236274697,
99.74522953719669,2.0,3.0,223.35104202960252,0,1,5,36,519229.3785834914,
110.39111512112204,1.0,2.0,130.21526590897065,0,9,8,46,574647.1322130136,
67.98603203484541,1.0,1.0,265.04337452349455,0,2,8,16,353905.0973124085,
45.283255451057386,1.0,1.0,129.0771709119087,0,0,9,18,235724.52233740012,
154.50934226820908,2.0,1.0,217.7601701437786,3,2,5,28,1045599.144806752,
27.07063580999179,3.0,1.0,270.10883820245726,0,1,8,45,140917.71079879437,
132.58514640966666,2.0,2.0,148.9644858125644,1,1,8,11,759197.3455675098,
38.28498995149016,1.0,1.0,191.51395262820546,3,3,8,14,259083.0571443685,
64.46446365490326,2.0,1.0,133.26524979435675,2,0,5,48,402688.05106238707,
144.86229877797368,2.0,1.0,129.1810587807011,1,1,7,28,829497.6902256273,
